country,country_code,year,electricity_access,gdp_per_capita,life_expectancy,population,poverty_headcount,primary_enrollment,secondary_enrollment
France,FRA,2015,100.0,36702.4323733379,82.3219512195122,66548272.0,0.1,98.43569,103.396041870117
France,FRA,2016,100.0,37024.2157133669,82.5731707317073,66724104.0,0.1,98.82171,103.308097839355
France,FRA,2017,100.0,38687.1626407164,82.5756097560976,66918020.0,0.0,98.92727,103.756080627441
France,FRA,2018,100.0,41418.1766484844,82.6756097560976,67158348.0,0.0,,103.773330688477
France,FRA,2019,100.0,40408.2848574751,82.8268292682927,67382061.0,0.1,,104.07689666748
France,FRA,2020,100.0,39169.8606000707,82.1756097560976,67601110.0,0.1,,104.566566467285
France,FRA,2021,100.0,43725.0999521245,82.3243902439024,67842811.0,0.1,,104.522842407227
France,FRA,2022,100.0,41082.8119320747,82.1292682926829,68065015.0,0.1,,104.316436767578
France,FRA,2023,100.0,44690.9345395117,82.9292682926829,68287487.0,0.1,,103.962417602539
France,FRA,2024,,46150.4876861593,,68516699.0,,,
French Polynesia,PYF,1960,,,59.445,83671.0,,,
French Polynesia,PYF,1961,,,59.85,85434.0,,,
French Polynesia,PYF,1962,,,60.201,87261.0,,,
French Polynesia,PYF,1963,,,60.514,89737.0,,,
French Polynesia,PYF,1964,,,60.797,92823.0,,,
French Polynesia,PYF,1965,,1838.57638129761,61.069,96017.0,,,
French Polynesia,PYF,1966,,2171.35978202717,61.353,99320.0,,,
French Polynesia,PYF,1967,,2150.61571935477,61.645,102754.0,,,
French Polynesia,PYF,1968,,2440.8345277325,61.931,106353.0,,,
French Polynesia,PYF,1969,,2206.35343555808,62.214,110111.0,,,
French Polynesia,PYF,1970,,2228.19051620548,62.495,114010.0,,,
French Polynesia,PYF,1971,,2516.98260839219,62.782,117945.0,,,
French Polynesia,PYF,1972,,2678.18747088327,63.082,121886.0,,,
French Polynesia,PYF,1973,,3425.44252890097,63.401,125897.0,,,
French Polynesia,PYF,1974,,4273.16745814336,63.778,129960.0,,,
French Polynesia,PYF,1975,,5149.93762191732,64.249,134045.0,,,
French Polynesia,PYF,1976,,5302.06138605756,64.761,138114.0,,,
French Polynesia,PYF,1977,,5573.60451054244,65.31,142313.0,,,
French Polynesia,PYF,1978,,6848.95100426122,65.891,146821.0,,,
French Polynesia,PYF,1979,,8016.36524403648,66.612,151569.0,,,
French Polynesia,PYF,1980,,8438.72682447341,67.405,156471.0,,,
French Polynesia,PYF,1981,,7645.18391267409,68.157,161506.0,,,
French Polynesia,PYF,1982,,7416.30736944627,68.922,166646.0,,,
French Polynesia,PYF,1983,,7477.03464924524,69.702,171750.0,,94.84164,
French Polynesia,PYF,1984,,7511.32179070332,70.559,176469.0,,94.59014,
French Polynesia,PYF,1985,,8002.08427164997,71.203,180988.0,,93.30883,
French Polynesia,PYF,1986,,11913.8267538469,71.967,185669.0,,,
French Polynesia,PYF,1987,,14061.3873698969,72.448,190449.0,,,
French Polynesia,PYF,1988,,13952.8382782589,73.088,195193.0,,,
French Polynesia,PYF,1989,,13682.8412939782,73.494,199643.0,,98.65302,64.9617385864258
French Polynesia,PYF,1990,100.0,16293.1823294474,73.908,203776.0,,99.62628,67.6615371704102
French Polynesia,PYF,1991,100.0,16414.8132696888,74.295,207744.0,,,69.5820465087891
French Polynesia,PYF,1992,100.0,17554.3737937032,74.746,211559.0,,,72.3226699829102
French Polynesia,PYF,1993,100.0,16469.7751983669,75.191,215219.0,,99.34081,74.7726669311523
French Polynesia,PYF,1994,100.0,16806.0592491122,75.65,218738.0,,,
French Polynesia,PYF,1995,100.0,18850.3149185956,76.243,222118.0,,99.58108,
French Polynesia,PYF,1996,100.0,18475.7253329475,76.813,225489.0,,99.38568,
French Polynesia,PYF,1997,100.0,16423.0214308681,77.38,229121.0,,,
French Polynesia,PYF,1998,100.0,16759.7141702526,77.842,232891.0,,,
French Polynesia,PYF,1999,100.0,16532.9022343754,78.574,236595.0,,,
French Polynesia,PYF,2000,100.0,14978.324104668,79.0,240337.0,,,
French Polynesia,PYF,2001,100.0,14640.9360062298,79.316,244097.0,,,
French Polynesia,PYF,2002,100.0,16004.0583292112,79.544,247775.0,,,
French Polynesia,PYF,2003,100.0,19582.8936395312,79.71,251637.0,,,
French Polynesia,PYF,2004,100.0,21764.2203208782,79.829,255654.0,,,
French Polynesia,PYF,2005,100.0,21984.1936230719,79.951,259507.0,,,
French Polynesia,PYF,2006,100.0,22330.8676659055,80.1,263223.0,,,
French Polynesia,PYF,2007,100.0,24888.1781337361,80.328,266438.0,,,
French Polynesia,PYF,2008,100.0,26592.0262835732,80.587,268379.0,,,
French Polynesia,PYF,2009,100.0,24434.2197555208,80.867,269481.0,,,
French Polynesia,PYF,2010,100.0,22494.806706186,81.141,270580.0,,,
French Polynesia,PYF,2011,100.0,22831.5185348524,81.434,271727.0,,,
French Polynesia,PYF,2012,100.0,20846.5457478364,81.695,273084.0,,,
French Polynesia,PYF,2013,100.0,21955.6329264095,81.935,274728.0,,,
French Polynesia,PYF,2014,100.0,22258.6321384251,82.151,276387.0,,,
French Polynesia,PYF,2015,100.0,19166.9594761931,82.339,277866.0,,,
French Polynesia,PYF,2016,100.0,19690.0775734589,82.555,279178.0,,,
French Polynesia,PYF,2017,100.0,20826.9312492172,82.774,280087.0,,,
French Polynesia,PYF,2018,100.0,21925.616043938,82.985,279815.0,,,
French Polynesia,PYF,2019,100.0,21582.5892046801,83.195,279034.0,,,
French Polynesia,PYF,2020,100.0,19966.4838503859,82.459,279209.0,,,
French Polynesia,PYF,2021,100.0,21982.9038942614,79.571,279792.0,,,
French Polynesia,PYF,2022,100.0,20738.6499971661,83.859,280378.0,,,
French Polynesia,PYF,2023,100.0,22774.1418988734,84.07,281118.0,,,
French Polynesia,PYF,2024,,,,281807.0,,,
Gabon,GAB,1960,,276.136169473227,46.443,512316.0,,,
Gabon,GAB,1961,,323.4592026542,47.115,518266.0,,,
Gabon,GAB,1962,,348.416820133128,47.777,524649.0,,,
Gabon,GAB,1963,,290.675816546409,48.425,531452.0,,,
Gabon,GAB,1964,,400.402956504958,48.994,538657.0,,,
Gabon,GAB,1965,,414.554218095035,49.71,546308.0,,,
Gabon,GAB,1966,,443.401599878142,50.322,554463.0,,,
Gabon,GAB,1967,,482.22309050643,50.928,563108.0,,,
Gabon,GAB,1968,,514.573983796217,51.545,572257.0,,,
Gabon,GAB,1969,,545.410237141201,52.127,583276.0,,,
Gabon,GAB,1970,,543.433161441757,52.697,595846.0,,,
Gabon,GAB,1971,,627.415677576616,53.259,608348.0,,,13.3138599395752
Gabon,GAB,1972,,693.294831412979,53.811,620960.0,,,14.8757200241089
Gabon,GAB,1973,,1140.0416427509,54.352,633995.0,,,18.2420291900635
Gabon,GAB,1974,,2384.18628892572,54.911,647691.0,,,21.4823608398438
Gabon,GAB,1975,,3258.23424153589,55.455,662197.0,,99.32442,24.9201908111572
Gabon,GAB,1976,,4441.09448586623,55.97,677628.0,,,25.9124298095703
Gabon,GAB,1977,,4048.1467428949,56.467,693984.0,,,26.1101799011231
Gabon,GAB,1978,,3359.57268123664,56.954,711245.0,,,28.3845500946045
Gabon,GAB,1979,,4154.58594015093,57.438,729375.0,,,27.2277793884277
Gabon,GAB,1980,,5718.46719052717,57.893,748389.0,,,27.0223903656006
Gabon,GAB,1981,,5026.47646757156,58.332,768385.0,,,28.7653903961182
Gabon,GAB,1982,,4583.89967785445,58.644,789286.0,,,28.6228408813477
Gabon,GAB,1983,,4181.57191575578,58.994,811005.0,,,29.9379997253418
Gabon,GAB,1984,,4272.88216871705,59.34,833501.0,,,31.973970413208
Gabon,GAB,1985,,3898.46316935487,59.665,856726.0,,,33.5465507507324
Gabon,GAB,1986,,3864.67453823981,59.956,880705.0,,,36.2993202209473
Gabon,GAB,1987,,3624.37675865476,60.2,905479.0,,,35.6776695251465
Gabon,GAB,1988,,4118.60473032795,60.398,931020.0,,,36.9185791015625
Gabon,GAB,1989,,4373.88491926948,60.584,957138.0,,,35.230339050293
Gabon,GAB,1990,,6050.71468999523,60.736,983734.0,,,
Gabon,GAB,1991,,5345.0965303052,60.891,1010818.0,,,
Gabon,GAB,1992,,5385.68811745078,61.013,1038380.0,,,
Gabon,GAB,1993,,4105.98701339331,61.125,1066405.0,,,
Gabon,GAB,1994,,3828.21118114454,61.183,1094720.0,,,36.2813987731934
Gabon,GAB,1995,,4414.8755828572,61.27,1123213.0,,,38.6296997070312
Gabon,GAB,1996,,4942.67870027615,61.265,1152015.0,,,45.6380081176758
Gabon,GAB,1997,,4508.75340541142,61.395,1181439.0,,90.90869,46.0411911010742
Gabon,GAB,1998,,3699.99513906504,61.506,1211736.0,,,
Gabon,GAB,1999,,3751.35318950625,61.658,1243016.0,,,44.3464584350586
Gabon,GAB,2000,73.6,3982.906200928,61.81,1275572.0,,,
Gabon,GAB,2001,77.2,3835.75718279727,61.982,1309589.0,,,48.6175193786621
Gabon,GAB,2002,77.8,3966.48001864663,62.175,1345135.0,,,49.4348793029785
Gabon,GAB,2003,78.5,4710.74862768151,62.463,1382350.0,,,
Gabon,GAB,2004,79.2,5465.79193590708,62.694,1421609.0,,,
Gabon,GAB,2005,81.6,6547.87613955186,62.978,1463495.0,9.2,,
Gabon,GAB,2006,80.5,6847.00985685394,63.259,1508337.0,,,
Gabon,GAB,2007,81.3,8003.54289696049,63.619,1556237.0,,,
Gabon,GAB,2008,82.0,9688.64519690633,64.011,1607175.0,,,
Gabon,GAB,2009,82.7,7290.57526093114,64.361,1661556.0,,,
Gabon,GAB,2010,89.3,8356.74662013345,64.715,1719879.0,,,
Gabon,GAB,2011,88.7,10219.1139339454,65.102,1781985.0,,,
Gabon,GAB,2012,89.3,9296.96587941088,65.438,1846889.0,,,
Gabon,GAB,2013,86.4,9197.70106323947,65.751,1913059.0,,,
Gabon,GAB,2014,87.1,9201.36276648105,66.07,1978399.0,,,
Gabon,GAB,2015,87.3,7047.12654634355,66.336,2040989.0,,,
Gabon,GAB,2016,88.1,6677.07003901644,66.583,2100306.0,,,
Gabon,GAB,2017,86.3,6921.73373135624,66.816,2156900.0,3.8,,
Gabon,GAB,2018,89.6,7624.2775233771,67.043,2212318.0,,,
Gabon,GAB,2019,90.3,7441.1786472281,67.337,2267706.0,,,70.2639966402203
Gabon,GAB,2020,91.1,6605.80346077904,67.073,2322539.0,,,
Gabon,GAB,2021,91.8,8181.40914134398,67.072,2376722.0,,,
Gabon,GAB,2022,93.5,8409.20741452279,67.713,2430747.0,,,
Gabon,GAB,2023,94.1,8071.39777400455,68.337,2484789.0,,,
Gabon,GAB,2024,,8218.76307061848,,2538952.0,,,
"Gambia, The",GMB,1960,,,34.574,398060.0,,,
"Gambia, The",GMB,1961,,,35.063,408930.0,,,
"Gambia, The",GMB,1962,,,35.599,420163.0,,,
"Gambia, The",GMB,1963,,,36.086,431757.0,,,
"Gambia, The",GMB,1964,,,36.579,443687.0,,,
"Gambia, The",GMB,1965,,,37.12,455952.0,,,
"Gambia, The",GMB,1966,,94.3662144947658,37.559,468516.0,,,
"Gambia, The",GMB,1967,,96.9604868849254,38.063,481588.0,,,
"Gambia, The",GMB,1968,,83.1064852758912,38.533,495269.0,,,
"Gambia, The",GMB,1969,,88.662202161031,39.004,509440.0,,,
"Gambia, The",GMB,1970,,99.7816919772448,39.532,524105.0,,,
"Gambia, The",GMB,1971,,103.318322288749,40.048,539388.0,,20.92524,6.97776985168457
"Gambia, The",GMB,1972,,106.524604282625,40.549,555370.0,,20.81935,7.31401014328003
"Gambia, The",GMB,1973,,131.449182060787,41.088,571991.0,,22.07092,7.45120000839233
"Gambia, The",GMB,1974,,162.618334686551,41.676,589085.0,,22.54759,8.53337955474854
"Gambia, The",GMB,1975,,189.808393377344,42.192,606821.0,,23.69834,8.43451023101807
"Gambia, The",GMB,1976,,179.313963291107,42.876,625667.0,,25.22417,8.72085952758789
"Gambia, The",GMB,1977,,213.842543162023,43.366,645770.0,,29.18221,9.77758979797363
"Gambia, The",GMB,1978,,257.581042237291,43.573,667103.0,,31.7409,9.86633014678955
"Gambia, The",GMB,1979,,300.258528034397,44.517,689781.0,,35.70421,10.1267595291138
"Gambia, The",GMB,1980,,337.692534389517,44.977,713913.0,,40.40406,10.7506198883057
"Gambia, The",GMB,1981,,295.982064548083,44.489,739125.0,,48.89858,11.1865301132202
"Gambia, The",GMB,1982,,282.141307055388,46.25,765753.0,,52.95195,11.811710357666
"Gambia, The",GMB,1983,,268.649299816803,46.892,794525.0,,56.37778,13.391679763794
"Gambia, The",GMB,1984,,214.794357389928,47.513,825631.0,,58.14528,14.9694995880127
"Gambia, The",GMB,1985,,262.816616745779,48.151,858874.0,,60.93532,15.8861503601074
"Gambia, The",GMB,1986,,207.654408714945,48.798,894019.0,,60.64459,15.2643804550171
"Gambia, The",GMB,1987,,236.954802725846,49.392,931091.0,,,14.7030897140503
"Gambia, The",GMB,1988,,274.874465999589,50.146,970160.0,,,14.2409601211548
"Gambia, The",GMB,1989,,280.929809553919,50.725,1011357.0,,,14.646650314331
"Gambia, The",GMB,1990,,300.639895740381,51.278,1054696.0,,49.01772,15.0076599121094
"Gambia, The",GMB,1991,,627.578919318827,51.857,1099959.0,,,15.4440202713013
"Gambia, The",GMB,1992,,623.485927783598,52.477,1145582.0,,47.82232,15.7997798919678
"Gambia, The",GMB,1993,17.7,635.3611677282,53.15,1188365.0,,51.04922,18.0642108917236
"Gambia, The",GMB,1994,18.2500495910645,608.2774907808,53.768,1227226.0,,,18.2833099365234
"Gambia, The",GMB,1995,19.921443939209,621.681391269646,54.292,1264313.0,,,20.5519695281982
"Gambia, The",GMB,1996,21.5901184082031,651.784945724837,54.849,1301410.0,,58.232,20.0912609100342
"Gambia, The",GMB,1997,23.255392074585,600.224023405754,55.225,1338889.0,,,
"Gambia, The",GMB,1998,24.9165878295898,610.234711461724,56.007,1376987.0,78.0,58.89308,
"Gambia, The",GMB,1999,26.572940826416,575.459893151216,56.466,1415779.0,,67.09651,
"Gambia, The",GMB,2000,34.3,538.054072348854,56.899,1455084.0,,63.55687,
"Gambia, The",GMB,2001,29.9,459.803068381399,57.283,1495011.0,,63.35538,
"Gambia, The",GMB,2002,31.5,376.531026962584,57.736,1535691.0,,61.15713,
"Gambia, The",GMB,2003,27.8,308.719123437587,58.223,1577611.0,55.2,64.04565,
"Gambia, The",GMB,2004,34.8,593.285346326581,58.749,1621312.0,,64.76537,
"Gambia, The",GMB,2005,30.5,616.483657865348,59.11,1667037.0,,62.77374,
"Gambia, The",GMB,2006,38.1,614.544307904464,59.667,1715275.0,,67.29195,
"Gambia, The",GMB,2007,39.8,724.726407242432,60.001,1765774.0,,66.68337,
"Gambia, The",GMB,2008,41.5,859.127671411226,60.473,1817852.0,,64.00752,45.2912902832031
"Gambia, The",GMB,2009,43.2,774.888030908091,60.735,1871422.0,,,46.214469909668
"Gambia, The",GMB,2010,46.8,801.033372714536,61.167,1926630.0,34.2,63.27525,45.5351409912109
"Gambia, The",GMB,2011,48.3,710.608411468152,61.561,1983784.0,,65.36207,
"Gambia, The",GMB,2012,49.9,692.579361628102,61.9,2043094.0,,67.57606,
"Gambia, The",GMB,2013,51.5,653.862713272743,62.252,2103820.0,,65.84188,
"Gambia, The",GMB,2014,53.0,568.00453558864,62.576,2164528.0,,68.70101,
"Gambia, The",GMB,2015,54.7,619.536364296461,62.971,2224529.0,17.1,71.9013,
"Gambia, The",GMB,2016,56.4,650.056501323611,63.386,2283769.0,,73.64662,
"Gambia, The",GMB,2017,56.2,642.522641296331,63.708,2342189.0,,76.0989,
"Gambia, The",GMB,2018,60.3,696.219806960615,64.034,2399632.0,,76.81635,
"Gambia, The",GMB,2019,62.1,738.186751987483,64.427,2456844.0,,,
"Gambia, The",GMB,2020,62.2,720.335143352133,64.418,2515733.0,22.0,,
"Gambia, The",GMB,2021,63.7,781.890925169531,63.847,2576010.0,,,107.027125590442
"Gambia, The",GMB,2022,65.4,836.244875582631,64.859,2636470.0,,,
"Gambia, The",GMB,2023,66.9,888.157407441902,65.86,2697845.0,,,
"Gambia, The",GMB,2024,,908.525674150965,,2759988.0,,,
Georgia,GEO,1960,,,61.347,3645600.0,,,
Georgia,GEO,1961,,,61.72,3703600.0,,,
Georgia,GEO,1962,,,62.078,3760300.0,,,
Georgia,GEO,1963,,,62.457,3816100.0,,,
Georgia,GEO,1964,,,62.818,3870300.0,,,
Georgia,GEO,1965,,,63.097,3921600.0,,,
Georgia,GEO,1966,,,63.397,3966700.0,,,
Georgia,GEO,1967,,,63.772,4005800.0,,,
Georgia,GEO,1968,,,64.139,4042300.0,,,
Georgia,GEO,1969,,,64.509,4080300.0,,,
Georgia,GEO,1970,,,64.869,4119900.0,,,
Georgia,GEO,1971,,,65.189,4163000.0,,,
Georgia,GEO,1972,,,65.516,4205300.0,,,
Georgia,GEO,1973,,,65.851,4242500.0,,,
Georgia,GEO,1974,,,66.18,4279500.0,,,
Georgia,GEO,1975,,,66.512,4311200.0,,,
Georgia,GEO,1976,,,66.894,4342400.0,,,
Georgia,GEO,1977,,,67.246,4372100.0,,,
Georgia,GEO,1978,,,67.597,4397700.0,,,
Georgia,GEO,1979,,,67.942,4430200.0,,,
Georgia,GEO,1980,,,68.273,4467700.0,,,
Georgia,GEO,1981,,,68.741,4504500.0,,,110.624351501465
Georgia,GEO,1982,,,69.109,4542800.0,,,
Georgia,GEO,1983,,,69.135,4582900.0,,,
Georgia,GEO,1984,,,68.795,4622200.0,,,
Georgia,GEO,1985,,,69.006,4662900.0,,,
Georgia,GEO,1986,,,69.225,4704500.0,,,113.061073303223
Georgia,GEO,1987,,1543.58202459728,69.219,4743500.0,,,
Georgia,GEO,1988,,1843.90343235858,68.825,4790700.0,,,
Georgia,GEO,1989,,1853.44090838675,68.635,4803300.0,,,
Georgia,GEO,1990,,1610.98027146868,68.679,4802000.0,,,
Georgia,GEO,1991,,1307.82342713006,68.202,4835900.0,,,97.0041275024414
Georgia,GEO,1992,,757.223548505358,67.78,4873500.0,,,91.402099609375
Georgia,GEO,1993,,550.015542609224,67.405,4911100.0,,,80.8724899291992
Georgia,GEO,1994,,519.815578814965,68.669,4836076.0,,,79.5162811279297
Georgia,GEO,1995,,578.336923460866,69.398,4657722.0,,91.41798,77.1405181884766
Georgia,GEO,1996,,689.034634153312,70.637,4491699.0,12.2,98.29222,77.9451599121094
Georgia,GEO,1997,,807.032285752352,69.683,4349913.0,28.2,99.86955,78.7020111083984
Georgia,GEO,1998,,851.515542450841,69.787,4243607.0,26.8,,
Georgia,GEO,1999,,673.537782887275,70.012,4157192.0,32.7,,81.5452117919922
Georgia,GEO,2000,99.8,749.908534993961,70.091,4077131.0,35.0,,83.4423599243164
Georgia,GEO,2001,99.8,801.98383707929,70.371,4014373.0,36.7,,86.5363998413086
Georgia,GEO,2002,99.9,853.526171868939,70.438,3978515.0,22.3,,89.9919891357422
Georgia,GEO,2003,100.0,1010.03151630868,71.377,3951736.0,22.3,,94.034912109375
Georgia,GEO,2004,99.9,1305.04748557208,71.011,3927340.0,20.9,93.55358,90.6913909912109
Georgia,GEO,2005,97.9,1642.78359414797,70.689,3902469.0,22.3,92.75616,95.7935409545898
Georgia,GEO,2006,100.0,1996.02013272284,70.983,3880347.0,22.5,91.67211,98.6351013183594
Georgia,GEO,2007,100.0,2635.36650276116,70.985,3860158.0,23.9,94.73061,107.933776855469
Georgia,GEO,2008,100.0,3324.7537205015,70.949,3848449.0,21.7,98.30193,110.87841796875
Georgia,GEO,2009,100.0,2822.68939668797,71.058,3814419.0,21.1,96.56654,106.653327941895
Georgia,GEO,2010,100.0,3281.72930937343,71.732,3786695.0,23.6,,
Georgia,GEO,2011,100.0,4119.66818307193,72.485,3756441.0,21.6,97.24953,
Georgia,GEO,2012,100.0,4530.69533409431,72.672,3728874.0,18.8,98.51891,
Georgia,GEO,2013,100.0,4712.00229382665,73.025,3717668.0,14.9,99.28296,107.038832287684
Georgia,GEO,2014,100.0,4830.33486170249,73.105,3719414.0,12.0,99.10612,105.757088910744
Georgia,GEO,2015,100.0,4086.6223465965,73.241,3725276.0,10.6,99.58342,106.764155546761
Georgia,GEO,2016,100.0,4143.40125686315,73.136,3727505.0,10.5,97.8812,107.779901789534
Georgia,GEO,2017,100.0,4418.75206546679,73.435,3728004.0,11.1,97.91476,109.523203664239
Georgia,GEO,2018,99.9,4804.0546040444,73.985,3726549.0,11.0,96.43624,111.616827005361
Georgia,GEO,2019,100.0,4741.2832715876,74.165,3720161.0,9.7,,111.900853903077
Georgia,GEO,2020,100.0,4300.85701291207,73.509,3722716.0,12.0,,108.06699476725
Georgia,GEO,2021,100.0,5083.60695484577,71.635,3708610.0,10.8,,106.201856681079
Georgia,GEO,2022,100.0,6729.84659930283,74.141,3712502.0,7.7,,103.710205488304
Georgia,GEO,2023,100.0,8283.66960652261,74.496,3715483.0,5.8,,103.183588288651
Georgia,GEO,2024,,9193.66366361489,,3673850.0,4.2,,100.959315536762
Germany,DEU,1960,,1162.12266831735,69.0640731707317,72814900.0,,,
Germany,DEU,1961,,1315.90787834504,69.6448780487805,73377632.0,,,
Germany,DEU,1962,,1430.52095516263,69.7992195121951,74025784.0,,,
Germany,DEU,1963,,1502.15452905146,69.9140731707317,74714353.0,,,
Germany,DEU,1964,,1637.45522773672,70.4355609756098,75318337.0,,,
Germany,DEU,1965,,1774.1986904555,70.4103658536585,75963695.0,,,
Germany,DEU,1966,,1870.80540291774,70.5215853658537,76600311.0,,,
Germany,DEU,1967,,1885.61596607874,70.7317317073171,76951336.0,,,
Germany,DEU,1968,,2025.08159465853,70.3784634146342,77294314.0,,,
